,0|EEU,0|WEU,100|LAM,101|LAM,103|NAM,104|NAM,105|CHN,105|FSU,105|RCPA,106|EEU,106|FSU,106|WEU,107|AFR,108|LAM,109|NAM,10|FSU,10|SAS,110|PAS,111|LAM,112|PAS,113|LAM,114|PAS,115|MEA,115|SAS,116|LAM,117|PAS,118|CHN,119|WEU,11|CHN,11|FSU,11|RCPA,120|MEA,121|AFR,121|MEA,122|LAM,122|NAM,123|CHN,123|FSU,123|RCPA,124|SAS,125|LAM,126|NAM,127|FSU,127|WEU,128|WEU,129|AFR,12|SAS,130|AFR,131|FSU,132|FSU,133|PAS,134|LAM,135|AFR,136|AFR,137|LAM,139|LAM,13|AFR,140|PAS,141|SAS,142|NAM,143|PAS,144|PAS,145|WEU,146|FSU,148|CHN,148|FSU,148|SAS,149|PAO,14|MEA,150|WEU,151|MEA,151|WEU,152|LAM,153|NAM,154|FSU,155|LAM,156|RCPA,157|FSU,158|AFR,159|CHN,15|SAS,160|FSU,160|RCPA,161|AFR,162|CHN,16|FSU,16|WEU,17|NAM,18|PAO,19|PAO,1|AFR,20|PAO,21|PAO,22|PAO,23|FSU,24|PAS,24|SAS,25|FSU,26|FSU,26|WEU,27|LAM,27|NAM,28|LAM,28|NAM,29|LAM,2|AFR,30|FSU,30|MEA,30|SAS,31|FSU,31|MEA,31|WEU,32|LAM,33|LAM,33|NAM,34|MEA,35|CHN,36|NAM,37|LAM,38|AFR,39|EEU,39|FSU,39|WEU,3|AFR,3|MEA,40|MEA,41|WEU,42|FSU,43|FSU,44|FSU,45|WEU,46|LAM,47|WEU,48|EEU,48|WEU,49|WEU,4|AFR,4|MEA,4|WEU,50|MEA,50|SAS,51|FSU,51|WEU,52|NAM,53|CHN,53|SAS,54|CHN,54|FSU,54|RCPA,55|NAM,56|NAM,57|AFR,58|NAM,59|PAS,59|RCPA,5|AFR,5|MEA,60|CHN,61|CHN,61|RCPA,62|CHN,63|NAM,64|WEU,65|SAS,66|SAS,67|CHN,67|SAS,68|WEU,69|PAS,6|AFR,70|CHN,70|PAS,70|SAS,71|FSU,71|PAO,72|PAS,73|PAS,74|FSU,75|LAM,76|LAM,77|CHN,77|FSU,78|AFR,78|MEA,79|FSU,7|AFR,80|AFR,81|NAM,82|AFR,83|LAM,84|LAM,85|MEA,85|WEU,86|WEU,87|MEA,88|CHN,88|PAS,88|RCPA,8|AFR,90|NAM,91|PAO,92|AFR,93|LAM,94|PAO,95|AFR,95|MEA,96|AFR,96|MEA,97|LAM,97|NAM,98|CHN,98|PAS,98|RCPA,99|LAM,9|LAM
2010,501.4158461573747,879.5818994377643,699.3761219283125,111.58366082028071,22.268256767831527,93.24511914507099,9.982718724660195,1311.3688101795967,1.2259417948175177,1930.1330991974712,351.56968184957566,0.0,947.7221485569106,2520.7911679289628,90.93777964859586,415.3542967710692,12.332888257206847,18.792195749526755,399.6911601399016,3.1919967930376285,226.32389438264195,760.6658146888063,440.1340044866498,6.9187557026208255,513.0167188650047,1364.7369839750643,0.0,1574.6889270704391,1383.7438319191415,184.98935794217792,13.885236358318584,1109.5839498821476,140.80609090316244,0.0,746.1454947707962,436.2183385828965,45.44302086305092,27.095223221692905,0.0,1270.344708601322,886.7461862098154,1116.7300344266441,31.846233989740686,1.0371454391745079,0.0,58.72701084670889,0.0,77.24014292874044,15.169376764978692,41.54630103991471,0.0,0.0,1232.678616493809,141.70015978156331,347.36176267418836,50.758532048979504,135.57340898780697,14.667298481313788,40.38846691364483,7133.7225073432255,331.6360343986097,1283.0279553969265,504.45756275294224,560.7986464854627,248.92853544839573,0.0,0.0,64.00606735115288,1752.861878126214,725.5890669500214,2596.014513524802,712.9497374045382,492.71757363699106,8225.318702648812,202.3282558906529,3542.6441466757246,425.9292034346756,3049.7728376347127,154.35514055921055,11168.470776822869,16.021485476875228,316.7460483149492,96.03355382834583,196.1710845876201,3187.377327228927,0.0,0.0,376.17018724864323,1856.8830583184206,29.082189058502564,199.8416148712673,27.043071301031304,199.34336152264387,284.9037104790179,122.31335487112062,41.01364086017874,89.35940240588018,547.9249243688631,81.67475285787964,1107.2037544610325,178.05782941461965,4750.065334481742,1540.7677326995754,623.9666257525685,3264.727648840346,47.163128989734744,206.97673256039187,329.82176430285125,3.113714098747627,920.0147432753467,887.5992723196339,36.78875846555557,4159.974087226358,3752.726752739763,6.7118938629218725,1872.770597214831,4090.6087158549476,1073.5952770737758,574.3288933683501,648.3136040603425,2021.0294832258442,122.97093074001376,613.9908448471557,5.237541934836405,521.6720061850464,872.9039994310467,473.07130334797284,1304.0163546185747,461.380779807525,993.1486987125601,1532.9363898119827,1055.2463680366334,798.5257853737022,316.3749719124899,6681.240045714349,3431.965995420077,10.231618723811936,847.0051248358465,29.3844566635137,81.75277395985118,25.068169446709344,217.50987780086453,265.8515492964984,1056.5106716230414,44.58488846307818,6222.675338642833,312.43052281039036,1.9372793584883639,47.27761416320741,727.7100198565005,2971.865127096751,350.3116150122125,6128.36886407461,658.7916813859748,82.13422010370809,31.77229066205812,40.931130051987516,128.48295054363945,3966.6196471988314,381.661854978519,2682.3182189619242,42.69554444030696,36.843596225975176,5066.518345379498,1207.9116551027594,0.0,1241.7680825999703,289.30920829582203,101.12021823814867,33.82618530737846,108.2362006420272,718.5424006958026,31.989596149925955,0.0,12060.530818939189,3725.962490408558,548.7932752280745,10.134748955878125,7044.015378863208,132.57503652197724,53.4764412381451,25.631372849903677,260.0245499258179,12.171925936932404,54.44639143804413,474.8916313170182,778.1874332473576,86.87536151868683,93.56254246286575,1429.63342739525,613.3323611223328,920.877044820142,1118.9391820986439,243.29250107392832,1510.9396889021057,155.81244102400527,509.05751500800864,298.4008635385068,303.5977981922376,11816.673535873379,325.17137165360333,2.4554323179507724,172.0497261094053,507.05670713770024,615.1828262353918,0.0,331.4921480871383,1721.2260267182935,46.35198768799284,1284.247294084387,1175.762898494796,4575.8558624318985,0.0,289.0401752360469,1543.9572203981975
2020,596.5022594742787,1053.1838300980219,841.999048448243,132.8238650009726,25.70789155719505,108.590124050544,14.479169109754137,1558.5158545379222,1.542068546463058,2232.4667274769295,403.22322107889227,0.0,1234.581384420233,3048.078054544575,106.44896677139099,588.9097381160148,21.651976883121186,26.24797810491868,457.0720471648928,5.305681009891427,261.9546582537216,1009.3000517666777,594.2908148231827,10.20013613033308,622.0050814826398,1902.129960720105,0.0,1737.4610894902053,1982.343886884641,199.52872382025777,17.590797108092666,1732.3643617233618,238.5977125456387,0.0,880.2432137855585,520.8755514167515,67.16156549971178,26.545198791255828,0.0,1921.9217188155426,1055.14440658429,1326.7078891280746,29.596058100972886,0.9742532507208168,1.1143564447036678,95.74644782549886,0.0,128.03737200023625,17.22154504584466,39.132609099261636,0.0,0.0,1541.5968022122286,184.04036756016424,410.83818345851546,63.13694189469115,219.90243080644237,19.408380968696452,62.82103242172619,8214.834673330835,501.5807256211628,1948.0074030311825,548.2469229225203,779.2074817512931,382.6890938223976,0.0,0.0,75.6958125232416,2358.3625872960665,793.506200736599,3492.2850362629215,904.7174168518461,606.3986998351113,9331.43007167712,241.52110014777404,4198.354925147953,628.4532839301431,3572.922990373079,249.74369865424674,18262.867745253356,23.78491658059295,357.2957482753829,133.44411011126255,318.3700091707607,4834.988642077904,0.0,0.0,416.06582217729755,2351.253812677674,37.106713114390224,327.6427813364639,34.81065835747453,244.25111193917513,363.74631825824025,128.26123341275536,59.099047807282716,147.37229644773032,620.8886627214787,103.69436541094431,1328.629858883512,231.78852200661646,5772.361365426919,1874.7787428305753,714.6526231558877,3912.759142304434,74.97769544515795,293.5707683134108,419.77398456965864,5.472336418260429,1169.4521811536276,1130.8067544750024,42.30626128787576,5027.111664162299,4496.310065027576,7.862852007019062,2467.924337939016,5944.766032839659,1250.3953831057538,733.379069790924,1070.404195466313,2350.8938648588905,142.2359426750601,675.5024493064553,8.903607458731218,689.6576546227642,1153.7805233317517,511.67313627200724,1469.9903680591035,525.2959753830787,1153.0674473922581,1662.2593244043699,1234.5094917980148,867.2629532637678,353.38145318779505,7274.575389443887,3718.639972729841,15.992629958805267,1119.1256464823084,32.40417066094648,111.77915847740911,40.3425116742018,211.85084235192207,295.7950847900055,1243.7448863919901,68.44804438646672,9802.240826646246,575.7916382359283,2.203420022414693,60.55368600324086,858.6188039427848,3501.3002434388445,548.6275510343023,7116.832817578802,936.944681824967,121.90947672275584,49.697822293715845,57.45703110092302,186.06583871310627,6093.949832469614,560.1419526112857,3944.3101884903467,45.340157219168816,41.04659435402397,7706.556880379871,1846.5673030319938,0.0,1805.4275785930251,340.42002045628186,163.79810692609755,52.66630822296302,160.65342943545585,1030.8455258586187,51.570730712904506,0.0,12290.175473638346,5508.304562590823,816.1748772699799,9.545053006108724,8352.447118057386,166.2449872141909,75.3315364491186,42.28317986902205,420.97728572788685,18.860454991577054,55.72005287131863,728.5696171622338,1012.2701449159835,101.15501188882706,153.6957900700178,1756.0401471353907,730.4252436061602,1206.1695576309469,1391.2618180544914,264.9994021098629,1941.1576520437661,230.84302824400268,691.9940921294119,472.4117335973842,486.0992282481285,13405.240130673903,409.5573848953919,4.091498733260353,204.708891285609,629.3923390386199,1005.6486191604757,0.0,577.4472195517573,2402.5073009447183,55.74956999366056,1496.1561220196143,1682.4832627077192,5354.272705458955,0.0,342.3439733875269,1979.252272912729
2030,717.9333455025749,1221.6173141174793,997.3341580631942,160.08220318669822,30.60195349317846,127.30432379771638,20.16272614458842,1828.995108065456,1.9688827704638983,2581.816219920756,471.1081387284791,0.0,1581.516988057969,3614.345254352902,124.88660117078335,778.3397183252483,36.00786441872711,38.15618015500905,523.4699407581264,8.070704967689311,308.0903520294902,1320.6552612533094,773.2540670697985,15.62142942371279,743.3067205259174,2553.019932973645,0.0,1969.1822949990585,2775.811264864295,233.51524645177957,22.25010055560941,2456.9141514312764,412.9173785970346,0.0,1014.3325635597564,610.0535479101026,93.79053903340717,31.04433215732033,0.0,2902.1964714176643,1240.9727996889585,1577.176606395087,34.60330616848246,1.0973966004209441,1.2348640594675222,159.44086986220745,0.0,217.55025878726627,20.14034972063923,45.76457777121259,0.0,0.0,1972.3327428770458,234.37960583915162,470.5989517126886,73.36486938707131,322.0298677686419,25.713941292210897,103.0312473195286,9711.255611754552,729.1467657676291,2831.813395917858,609.6566966657244,1050.8579171775386,535.3425862981265,0.0,0.0,94.39594474458433,3048.227479462089,898.8423452316134,4544.921118062512,1090.0859634209662,713.1980509848875,10939.798172068315,288.2474761223552,4934.422532416165,907.7454243290905,4178.439745791775,421.7377641069152,25551.967944543732,36.53209899599485,417.8700423628461,168.58009412517384,505.94712617183654,6764.736255843601,0.0,0.0,495.1430393772284,2932.111499275569,46.271250686955966,545.8631247756969,43.41008741302205,304.5917697972171,453.60623995335055,149.9972500747874,85.06708145823052,234.75736268171264,725.0538449952128,134.46353651373636,1583.7424600752975,266.5528136616091,6767.061410160791,2298.8072368806233,827.2376955414258,4643.853027210171,119.97572031664625,391.0077956568286,546.0397959506765,9.110841894848578,1453.830590901751,1471.2969352981006,50.42440841407752,5936.161625179596,5294.063446124423,9.208251426618148,3211.114317999063,8317.449003061494,1467.7206401870883,899.4954810712204,1733.4684692320295,2758.762065225914,168.8217024135281,749.528287964458,14.952577682698337,898.7845464521523,1469.2499171622892,566.7295507486937,1719.6995270797518,623.687951846185,1348.9128765935736,1868.1398574697055,1451.9265657058625,962.9907277004572,395.63362436000733,8088.455286570485,4114.914865592627,26.301576451940605,1491.7440089275412,36.47888245018459,145.57929214446233,64.66121552429152,247.6698855156234,332.1824643996152,1467.4670380375373,95.84578824199886,15071.638424860565,805.4692932555754,2.5992674182879933,76.539066807046,1006.577036729303,4104.6486096008375,889.9351357928826,8343.215180898958,1298.1979632157954,176.64853538872313,83.23799189357075,82.43661468025103,260.32827913608105,8545.66627977421,807.2415519645524,5518.567748671544,53.97665687771875,46.95731335183698,11800.755618746718,2821.33000865621,0.0,2692.6716535173364,387.36269171433946,242.0125968315624,78.31719592207993,224.59700524423067,1465.055686563791,78.79806408747744,0.0,12701.345758935558,8007.511487970592,1147.997035051685,11.162357025840631,9724.231871964219,200.87673744069002,103.54835055853538,65.88273520403091,703.047029592581,30.817834764265978,65.16668478000851,1172.9761977327787,1305.0840978993833,120.42271693742065,257.4441439558437,2100.13118885989,836.5331271177148,1566.1221757733629,1657.6301357332602,299.2703968582712,2519.758752423804,323.06017724596404,961.797261640401,702.3059379270494,805.633648873506,15715.353899289777,510.73899898734857,6.3160995986510375,234.48623710350256,785.783246548929,1684.2458091391902,0.0,1021.8177671167701,3376.2214539714255,64.11295997663134,1753.9758421934098,2353.9973266361985,6211.304347989152,0.0,402.63607037986924,2363.4948425830135
2040,832.7937476261677,1385.6467902237127,1137.3466166544902,189.74531793982086,37.68564916691674,149.6640966240652,24.37322308301592,2086.990204433628,2.298034071306138,2883.1281323314893,540.8789770255618,0.0,1948.0506815871577,4229.739267268609,147.15638412204268,952.8489328014552,57.06612025531151,50.79996427825498,582.9992394350335,11.371933782871448,351.11656719847497,1634.8627045691646,962.0673652296151,23.461421664663728,860.7508705263898,3239.6740052522864,0.0,2235.033720224145,3332.4417221834196,264.3986149524779,26.064330309315242,3309.485389598893,700.602888199365,0.0,1166.7650914022868,716.6754586349012,113.1892631849331,35.13073614310614,0.0,4158.28279633254,1414.2953392921224,1934.2990691315058,39.159287754688656,1.238207044629551,1.4090326795189716,255.40681200872038,0.0,363.87283068010214,22.791923645692577,51.78887937770398,12.908858801774564,0.0,2426.80309912378,286.50292690183704,524.1753480810844,82.5683975993155,454.16308152007366,32.416991533919536,159.09166645372025,11713.26331891997,970.80742250572,3770.363647878128,683.9382618840691,1299.4248007899848,642.469761194666,0.0,0.0,115.36300861264537,3771.0858230220274,1019.7749822126909,5669.185382140087,1260.459603884463,812.8103344108195,12862.69299411194,330.7862897506141,5618.556820166672,1239.4160378458316,4728.464899057326,687.7056841354124,30662.093733557365,54.80092338664271,472.8945956718424,197.43230509938698,789.795073904076,8117.612473507885,0.0,0.0,609.1304005116464,3583.4107264854365,56.55251702595438,885.5131551880481,53.051884406664136,372.24930437676215,554.3644642684616,169.741979671097,116.14183233890728,349.4313552671051,825.0595023814577,161.3579151442326,1811.0353533774064,305.26530912778156,7955.6570959358505,2740.5773971166955,932.6090495209954,5439.327872188192,187.24197246242252,483.37050263487566,679.0527102026547,14.455150227996413,1702.726020315757,1830.5449447480487,57.674376800782284,6945.239929706762,6175.544749923808,10.8373336179581,3995.2057363284302,9980.851423383916,1732.4303483634312,1068.04557409778,2719.833319534949,3124.1161281270156,196.34909744764082,837.5300468813812,24.10831854074237,1118.5603570831142,1806.2445795958204,632.9942211735879,1974.8431963155363,726.1896805992141,1532.5279901475592,2129.95825772808,1654.7123380747066,1089.1364880107058,430.1957265987478,9045.826942830901,4696.75097354969,41.148081307484794,1886.5914346271,41.62834288110917,181.44552446610922,100.02003425541682,280.2879126753793,373.98294625832335,1759.687522907249,114.9502812161377,21732.824843570357,966.6367014750141,2.946454111986727,89.64368315288225,1183.3776644948027,4825.605472190173,1387.054018453463,9808.650610161074,1689.8902210071997,241.98008921771572,136.0644277536218,111.48072089723222,312.3921291979018,10262.762154904747,1097.992593648889,6622.223017496334,66.4697720417992,53.792130298077545,16945.28210589578,4042.899064019013,0.0,3956.681896991129,445.2422879618207,331.7844385571418,112.80034490323415,270.15370750856545,1965.064735196561,112.91211398568464,0.0,13028.015255985905,10662.367095696618,1494.5109292064042,12.631878264047725,10986.372581890124,233.39731928759832,122.98825687478514,91.21807791043263,1128.852574936298,49.49884502571162,73.74022895614453,1833.8781945557869,1621.6095172739447,148.29940944051154,422.9558147035286,2538.9921352505835,931.6646724383853,1957.4907951035036,1894.8222644710581,339.402857590982,3120.3886714806936,388.4254996611498,1255.646378775949,978.5481001028941,1279.283538951475,18476.154786422136,624.1838892789999,9.528076212871614,261.18002998217804,963.1464747753511,2709.014589729024,0.0,1762.2577695056063,4534.413882474279,72.38941787227652,2062.0479082465067,2824.77225155099,6722.525224217405,0.0,458.87142196644373,2729.5869080022553
2050,917.3118785325347,1542.6445840228905,1218.7319104537835,213.54301261569165,45.11054873999207,170.22605202486656,25.835171467703052,2226.895131494704,2.430030247406905,3086.558706730253,583.5637443573872,0.0,2256.0711095465863,4723.615580292651,167.81745028319244,1046.8905506285798,81.66414547930138,60.313360813766145,614.4378323775069,15.646160073643765,377.7027218194045,1906.0567044408958,1126.9874395857225,31.73916927251071,945.2125626305844,3812.606468467502,0.0,2503.1757144905505,3526.7888809093165,279.67669480061465,27.611226271719122,4068.7998347072653,1090.1752595657956,0.0,1273.7212904633247,813.7453659960133,120.98508055580207,37.148993025750755,0.0,5401.932189931856,1521.3728373385084,2305.4234996845,41.42606059720016,1.3809701088556223,1.579662894156869,370.45955591460626,0.0,559.0817192703869,24.09967411469179,54.763970662251346,17.07891684248799,0.0,2806.2069535155915,328.57772933051285,552.4932643103474,87.73605625640647,610.5905054982629,37.90775195788995,222.7215835937792,13712.042949569577,1152.6040416229514,4476.422075507014,756.6433425957143,1440.9211382716162,680.0875346110944,0.0,0.0,136.65128481674867,4311.552960785903,1141.602655845493,6566.530954783998,1398.2463371630074,874.3466921494013,14631.740229027486,356.27001220423824,6037.860495875043,1557.9398549011073,5000.1104405530905,1016.0780917783758,32449.694631211096,74.29225245399701,500.06969084474764,209.2117279331262,1155.1523189317043,8590.869930760979,0.0,0.0,728.3124971135172,4244.67215321756,66.9895831115544,1323.4542809887967,62.8421983642363,440.94217764541236,656.6648690758647,179.49457706386428,145.64206728434095,463.3874400029931,879.3765024485699,174.93501171711702,1991.3864680262361,332.35136683620067,9048.692974134954,3109.456216288692,1028.1036903932995,6077.972460633949,271.26080202047166,539.728970936057,795.0274776377503,20.70861474013288,1824.434922690539,2144.343991701204,63.416111077380585,7694.19137744965,6818.9029152597,12.323572114092137,4680.067975553908,10562.735512629357,1979.501431480371,1184.4060070845821,3923.531639575032,3387.3397021958212,213.7430789440665,952.1513694631755,35.156516858068926,1290.7909309436764,2054.85714257125,707.0256480424424,2124.1320918247216,790.160844655281,1627.4264739345454,2419.1785567264246,1779.9914799056062,1233.1180543098205,453.552315173761,10201.526844537339,5266.367068427565,58.235941756000344,2198.824791517714,47.28671085025644,212.92548660154029,139.8543346469774,296.58459609167494,416.3514385325078,2046.7366930426438,121.54745326269969,28289.177717407525,1023.0599172741626,3.1053754959954776,94.97852058263915,1345.9638784825381,5488.600901520972,1964.214270804805,11156.273767209263,2012.159218685719,305.4544724353885,201.63379091444273,140.16102230047662,330.6050030459762,10867.199327940201,1373.9915808642995,7008.300148437378,79.5647420158097,60.472619235839524,21980.641394831127,5237.42315686683,0.0,5233.818951869595,503.579541130002,410.06677168271534,154.3620347999156,287.21742943184324,2427.0271134728114,146.27354303647303,0.0,13273.477225881417,12660.953806242505,1761.8888080273748,13.357237894967009,11725.92737352898,255.07987458110384,129.86284327016503,110.75065999007283,1645.2667952210275,72.75008502953435,77.97849618539739,2620.0255179308824,1897.5996874805758,177.51333338672498,631.3318857479617,2885.5886811152727,981.903286815016,2264.808943149402,2082.684499624522,380.5593962460132,3580.898073869536,412.20761356820765,1497.7111429370188,1254.7830116619311,1838.202155985991,21015.262744609383,739.36820146916,13.432688554311197,275.28312241858526,1147.7053122164996,3944.0693950734203,0.0,2765.035417320077,5630.73462845393,78.6272417501851,2345.357035891156,2989.457396747571,6921.899890093969,0.0,493.6128883954146,2971.7131862679717
2060,972.9959388210145,1663.1292871679714,1244.8810551882993,228.7709884461011,52.59883065612851,191.47144499256484,24.70908463025349,2309.282677091592,2.4737523068615315,3233.034374170013,607.831901150585,0.0,2468.383961672908,5031.151810304814,189.12915425939693,1074.1822363245599,106.48257178659796,65.570155283836,620.044943889538,19.628560508834646,389.76100503893866,2073.666202126313,1240.4055825926448,40.635674422708874,979.4375091057736,4213.204911022662,0.0,2775.8865933337056,3427.1380788140386,290.00749736951076,28.020600059172683,4646.466762491908,1551.5454110483806,0.0,1325.0772861937687,912.8392944390874,119.01198627887906,38.5176773125537,0.0,6509.756593147402,1569.9506607490014,2680.41799736147,42.98065382172978,1.5239816448865657,1.7529390501694877,491.94993744049435,6.02003716358622,783.2577773501687,24.988867774056473,56.781835472820426,20.975997086571052,0.0,3064.9360393491893,355.57282935189676,557.5482770240228,89.00573053037438,778.0645327225163,41.77297279217934,286.3154118742713,15744.72621380662,1253.0545187008831,4866.538338690513,833.2653418222701,1486.1741818999592,660.7495914052644,0.0,0.0,158.59631272290025,4655.722199707813,1264.9081628345798,7202.698295389362,1476.1511897206417,902.2620970112744,16459.502687481654,368.0343996201902,6221.967886449386,1826.558177220128,5184.337653145555,1369.4034331414414,31518.18098700963,95.09882317763041,518.5010786419807,212.46221059968707,1571.2330109816119,8344.25669611622,0.0,0.0,848.6133144748297,4926.273905087743,77.74597783653238,1806.9838410461598,72.93379408267083,511.7486885203326,762.1105777628524,186.10740236929223,169.35198417002547,555.7196775650154,916.3806361751774,177.8416597789413,2087.502986078708,345.303994134905,10178.10859864545,3311.763812428799,1126.406107418876,6475.386967084851,362.79362917151184,559.7981588484528,874.5335083480245,27.02164980376155,1862.4007253053576,2360.1029800644988,66.47032133370308,8091.077930789622,7169.1117307818295,13.865713198255971,5151.063784302771,10259.517898951277,2234.047210659293,1242.960473244852,5219.120925392993,3585.869415011953,225.46024960039085,1064.6971560783184,46.8988495432386,1417.9288172219137,2205.4868731768056,783.0108197570743,2215.2336145705685,832.6247040819107,1690.7229201966406,2700.089025487925,1836.8270836310228,1375.9465261808468,478.61461203136184,11374.365166510739,5840.841821251501,75.62051769806604,2404.131689187267,52.78152361889109,234.79879136759806,181.00609250296247,307.77162800946303,458.59625320471224,2339.7305597431314,117.91350092546095,33893.84173682373,993.7348255852608,3.197391873622954,96.42201225170747,1513.9612178215991,6173.663085068268,2558.1413956378738,12548.747384432449,2241.000934725321,359.6446732787414,270.97870191492757,165.1596543760334,321.1141060580572,10558.495369669045,1604.2503351410473,6807.118713416102,92.77654794031378,67.26888901483065,26270.4480309673,6258.363845057508,0.0,6594.553985655144,561.3409260135543,469.4216421421307,198.61908353624142,280.5863609511055,2787.5175498882923,174.78476837027716,0.0,13365.41871908219,13766.924776811493,1910.4638339677624,13.849556188014256,11993.563866981543,266.5293673678571,125.9669782503133,123.14568717845951,2201.6812464653676,97.96915610643057,80.85323498057643,3449.303727644513,2100.7990096618973,206.9856306311179,856.0916874856182,3111.3337399195607,990.8655249623732,2467.563319623556,2183.273862892261,421.9829325906726,3917.353760397061,399.3706793498837,1670.0521890875573,1489.23966248919,2419.0717950548787,23638.83804471507,858.0930042625964,17.592639081226643,277.81372931276707,1340.7481433998223,5265.001290631613,0.0,3941.878089748502,6550.5782824920025,81.6222803068201,2638.0935178127716,2903.6400619330357,6953.839916569202,0.0,509.37450202455585,3089.896950665038
2070,995.3629571756179,1745.4297569814805,1224.1604694922767,238.38033873294512,59.72299509475411,212.43725145770833,22.82462357419977,2322.7061301599156,2.454999550844562,3347.0103642001186,614.5348852721899,0.0,2598.438818905854,5120.726193152559,210.1085264483599,1073.145668046603,129.33273103600936,68.22873508620553,607.6785059467559,23.244894487905306,383.9149068612536,2150.3216936995705,1311.1524095392915,48.675335934068706,979.67849474158,4427.168991437542,0.0,3104.4427502794147,3200.6223603964613,291.698159441438,27.732083417031994,5057.01238221723,2025.6597458100068,0.0,1331.0168482250167,1009.6409970840168,112.5446100142638,38.73711115909717,0.0,7183.954213306199,1546.3929189659823,3037.7532720770346,43.25851608663193,1.6634349885670743,1.9095632195297447,606.9702857941153,6.726284267547162,1004.0996922889187,25.131551249203486,57.104919311381565,24.12938327355133,0.0,3221.6386783405565,370.35401435012795,546.4250382697147,87.36278721398784,925.9377889081387,43.92214716039981,342.4990268189568,17703.874872199038,1303.8559143553575,5063.840426069861,902.9386200341405,1489.2069388956438,617.2169727053708,0.0,0.0,178.73397964111538,4858.542968303373,1414.4017247498134,7671.492462995336,1498.1979033228492,888.7243491643715,18262.792020548663,370.0127940276038,6126.562804708067,2016.9024933490389,5213.822588603053,1705.4902643440364,29428.184902072113,114.13395737153424,521.4486555554017,210.50097313439448,1987.1180776396588,7790.941660280393,0.0,0.0,963.0413596747075,5551.788885005213,87.6161041053526,2272.6720039038487,82.19559163496527,576.7269046919772,858.880794629705,187.1656479930164,186.32726519671397,620.067440603029,929.2822429190854,175.99048536951992,2103.420604833484,346.48405712111077,11292.538286108786,3386.7421054379197,1227.6004974100865,6592.540678632485,449.2895042606346,562.8476449396418,924.0209805880078,32.834679516347265,1851.804307747179,2494.63031624617,66.97916655834248,8194.48789959026,7259.627177006171,15.372857176631,5444.852040933067,9579.2004815619,2484.1397043559737,1275.880511439511,6484.417925262877,3726.6935467341846,232.87228373409135,1170.9319791538242,58.32197693228384,1484.674672011691,2280.868799269625,852.968856890453,2260.408284019762,858.5269126629239,1710.1251116614676,2982.8705404904836,1809.2663835958122,1510.3474466960258,494.228381017214,12472.760690608646,6368.212488885291,92.06671778045575,2536.062898848538,58.34541964161677,248.52992301418192,218.91276492665125,309.82878062592647,499.8236765803262,2623.40757912971,110.07351928270252,37937.920374428606,927.8956593729336,3.1971604947436254,95.48824724576066,1679.7292147767332,6849.635708361367,3124.213990036147,13922.744096250457,2357.4133954576655,398.3921371225396,333.3502333703893,183.81410726562433,299.82021165294145,9864.851708756241,1765.3688325042765,6355.732736432912,105.33761618444153,73.46567995240162,29357.828337333656,6993.6564781331,0.0,7800.825781452284,616.3137932382629,514.2739623689686,238.44261903002493,263.6214035606437,3039.1132476839703,195.32324842645255,0.0,13215.703115606884,14327.088041274064,1982.5400857154452,13.92786890597489,11801.238995713695,267.19455524010226,117.60143066695301,131.16234815093983,2745.7943644551938,121.60881135853003,81.31034275946415,4236.803551277806,2236.9326155386025,235.00992083218668,1069.1200035368588,3207.590291161287,971.1032147176089,2583.050782065993,2200.5761311979268,470.8150993553632,4087.9542284172235,373.5194821272256,1758.8592574675174,1663.8349890068512,2964.372763553052,26227.52175410449,967.0535390988981,21.449338450331915,272.27029258069524,1517.6612803314276,6542.859895229736,0.0,5133.410552849065,7238.9425398062685,81.88491948769448,2926.946500963209,2711.097329314771,6846.243354067134,0.0,501.73084702947386,3082.619114581011
